169.254.170.2_remote.6,AWS::StepFunctions::StateMachine.6,AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement.6,DynamoDB_AWS::DynamoDB.6,Evidently_AWS::Evidently.6,PGSQL Query_remote.6,PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage.6,PetSearch_AWS::ECS::Fargate.6,PetSearch_client.6,PetSite.6,SSM_AWS::SSM.6,STS_AWS::STS.6,Servi-searc.us-west-2.elb.amazonaws.com_remote.6,SimpleNotificationService_AWS::SimpleNotificationService.6,SimpleSystemsManagement_AWS::SimpleSystemsManagement.6,StepFunctions_AWS::StepFunctions.6,adoptions@services-database.us-west-2.rds.amazonaws.com_Database::SQL.6,amazon.com_remote.6,execute-api.us-west-2.amazonaws.com_remote.6,https://sqs.us-west-2.amazonaws.com/Services-sqspetadoption_AWS::SQS::Queue.6,lambda_step_priceGreaterThan55.6,lambda_step_priceGreaterThan55_AWS::Lambda.6,lambda_step_priceGreaterThan55_AWS::Lambda::Function.6,lambda_step_priceLessThan55.6,lambda_step_priceLessThan55_AWS::Lambda.6,lambda_step_priceLessThan55_AWS::Lambda::Function.6,lambda_step_readDDB.6,lambda_step_readDDB_AWS::Lambda.6,lambda_step_readDDB_AWS::Lambda::Function.6,lambdastatusupdater_AWS::Lambda.6,lambdastatusupdater_AWS::Lambda::Function.6,payforadoption_AWS::ECS::Container.6,petInfo_AWS::DynamoDB::Table.6,petlistadoptions_AWS::ECS::Fargate.6,petlistadoptions_client.6,servi-lista.us-west-2.elb.amazonaws.com_remote.6,servi-petsi.us-west-2.elb.amazonaws.com_remote.6,servi-searc.us-west-2.elb.amazonaws.com_remote.6,www.amazon.com_remote.6
0,18.181818181818187,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,26.315789473684205,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,26.315789473684205,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,20.83333333333333,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.8522895125554,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,33.33333333333333,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,88.88888888888889,88.88888888888889,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,25.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,86.66666666666667,86.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,28.57142857142857,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,4.166666666666671,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,18.75,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,23.07692307692308,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,21.951219512195124,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,12.5,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0,0.0,0.0,100.0,71.42857142857143,71.42857142857143,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,23.80952380952381,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,84.61538461538461,84.61538461538461,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,11.538461538461531,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,12.121212121212125,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,17.391304347826093,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.85486211901306,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,11.111111111111114,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,36.36363636363637,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,25.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,10.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,19.04761904761905,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,30.769230769230774,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.41089837997056,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,15.78947368421052,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.86149584487536,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,8.82352941176471,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,4.166666666666671,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,28.57142857142857,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,28.57142857142857,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,12.5,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,23.529411764705884,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,26.086956521739125,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.71181556195964,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,89.47368421052632,88.23529411764706,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,30.769230769230774,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.85652797704448,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,11.764705882352942,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,39.130434782608695,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.85835694050992,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,40.90909090909091,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.85875706214688,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,12.5,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.84802431610942,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,22.22222222222223,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,28.57142857142857,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,31.818181818181813,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.85380116959064,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,26.92307692307692,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,25.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.4186046511628,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,21.21212121212121,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,36.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.85074626865672,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,36.66666666666666,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,28.57142857142857,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.68847352024922,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,35.294117647058826,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,21.42857142857143,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,91.30434782608695,90.47619047619048,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,29.16666666666667,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,29.411764705882348,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.7093023255814,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,31.25,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,8.695652173913047,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,20.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,19.04761904761905,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,9.523809523809518,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.6951219512195,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,22.727272727272734,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.8502994011976,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,20.83333333333333,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,14.285714285714292,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,21.21212121212121,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.7134670487106,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,44.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,18.51851851851852,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,24.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.71830985915491,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,26.315789473684205,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.84962406015038,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0,0,0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,11.111111111111114,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,11.764705882352942,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,45.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,37.5,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,31.57894736842105,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,34.61538461538461,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,27.77777777777777,100.0,100.0,0.0,100.0,100.0,100.0,100.0,98.75,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,18.51851851851852,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,41.66666666666666,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,17.85714285714286,100.0,100.0,0.0,100.0,100.0,100.0,100.0,98.61111111111111,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,8.695652173913047,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.56584659913167,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,68.75,71.42857142857143,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,44.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,28.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,15.625,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.71056439942112,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,22.22222222222223,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,14.81481481481481,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,19.04761904761905,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.8522895125554,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,5.882352941176464,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,12.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,40.90909090909091,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,27.272727272727263,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,14.285714285714292,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,16.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
